customer_id,partition
9795-VOWON,train
1237-WIYYZ,train
1987-AUELQ,validation
7852-LECYP,train
4430-UZIPO,train
4822-LPTYJ,train
8165-CBKXO,train
6527-PZFPV,test
4855-SNKMY,train
9593-CVZKR,train
8595-SIZNC,train
8008-HAWED,train
7124-UGSUR,test
1862-SKORY,train
5236-XMZJY,test
4827-DPADN,train
2694-CIUMO,test
5846-ABOBJ,train
1439-LCGVL,train
0909-SDHNU,train
4647-XXZAM,train
1502-XFCVR,validation
7740-KKCXF,validation
5360-XGYAZ,train
9692-TUSXH,test
7912-SYRQT,test
3557-HTYWR,train
4816-JBHOV,train
8920-NAVAY,train
1699-TLDLZ,validation
5600-PDUJF,test
8292-TYSPY,train
0567-XRHCU,train
1867-BDVFH,test
2067-QYTCF,validation
2359-QWQUL,train
9103-TCIHJ,test
7407-SUJIZ,validation
9150-KPBJQ,train
0052-DCKON,train
3654-ARMGP,train
9699-UBQFS,train
9367-TCUYN,test
1261-FWTTE,test
3528-HFRIQ,train
0708-SJDIS,train
4140-WJAWW,train
2073-QBVBI,train
6928-ONTRW,validation
3320-VEOYC,test
5231-FIQPA,train
6617-WLBQC,train
2599-CIPQE,train
6653-CBBOM,train
8774-GSBUN,train
7326-RIGQZ,train
1401-FTHFQ,train
3247-ZVOUO,validation
0254-FNMCI,train
1848-LBZHY,test
6101-IMRMM,train
8118-TJAFG,train
5429-LWCMV,train
7298-IZWLY,train
9758-MFWGD,test
3955-JBZZM,train
1268-ASBGA,train
8943-URTMR,validation
4815-TUMEQ,train
4713-LZDRV,test
9909-IDLEK,train
4092-OFQZS,train
1561-BWHIN,train
4325-NFSKC,train
9927-DSWDF,test
9500-LTVBP,validation
7252-NTGSS,validation
8149-AIQCG,train
1360-JYXKQ,test
2955-PSXOE,test
7762-URZQH,train
0899-WZRSD,train
3255-GRXMG,train
4828-FAZPK,validation
6094-ZIVKX,train
6925-BAYGL,train
3262-EIDHV,train
7354-OIJLX,test
1376-HHBDV,validation
6907-NZZIJ,train
6133-OZILE,train
4135-FRWKJ,train
2911-UREFD,validation
3744-ZRRDZ,validation
5673-TIYIB,train
6551-ZCOTS,train
7191-ADRGF,test
5018-LXQQG,test
6892-BOGQE,train
1602-IJQQE,train
4628-WQCQQ,train
1746-TGTWV,train
5995-SNNEW,validation
8050-WYBND,train
2821-WARNZ,train
4879-GZLFH,train
1644-IRKSF,train
8314-HTWVE,test
9402-ROUMJ,test
2507-QZPQS,train
7159-NOKYQ,test
5707-ZMDJP,train
8779-YIQQA,test
7136-IHZJA,validation
8966-OIQHG,train
7074-STDCN,validation
3705-PSNGL,test
8739-QOTTN,train
1399-OUPJN,train
0277-BKSQP,train
6502-HCJTI,train
2606-RMDHZ,test
5774-XZTQC,train
2676-SSLTO,test
6266-QHOJZ,validation
7269-JISCY,validation
0363-SVHYR,validation
8547-NSBBO,train
8258-GSTJK,test
6861-OKBCE,validation
9940-RHLFB,test
6591-QGOYB,train
9070-BCKQP,test
6421-SZVEM,test
1328-EUZHC,validation
2995-UPRYS,test
8878-RYUKI,validation
9633-DENPU,test
7811-JIVPF,train
7113-HIPFI,train
8541-QVFKM,test
6686-YPGHK,train
1383-EZRWL,train
9258-CNWAC,train
5371-VYLSX,validation
6374-AFWOX,test
4759-TRPLW,validation
5317-FLPJF,train
7621-VPNET,train
6034-YMTOB,test
8563-IIOXK,train
4903-CNOZC,validation
4353-HYOJD,test
8020-BWHYL,train
7267-FRMJW,train
2982-VPSGI,validation
4188-FRABG,train
8199-ZLLSA,train
4128-ETESU,train
0620-DLSLK,validation
4625-EWPTF,train
5980-NOPLP,train
3850-OKINF,validation
6892-XPFPU,test
8010-EZLOU,validation
1156-ZFYDO,train
3295-YVUSR,train
8016-NCFVO,validation
4119-ZYPZY,train
5549-ZGHFB,validation
7577-SWIFR,train
0303-WMMRN,train
6408-OTUBZ,train
5204-HMGYF,test
1078-TDCRN,validation
3727-OVPRY,train
3797-FKOGQ,train
7622-NXQZR,train
6196-HBOBZ,train
3970-XGJDU,test
7017-VFULY,test
5562-YJQGT,train
8807-OPMBM,train
5439-WIKXB,train
9874-QLCLH,train
8294-UIMBA,train
8109-YUOHE,train
5840-NVDCG,train
8092-NLTGF,train
5928-QLDHB,validation
9840-EFJQB,train
0696-UKTOX,train
4801-KFYKL,validation
3472-OAOOR,train
6135-OZQVA,validation
8062-YBDOE,train
2252-JHJGE,test
4188-PCPIG,train
6000-APYLU,test
7105-BENQF,validation
7721-DVEKZ,train
3566-VVORZ,validation
9507-HSMMZ,train
2480-SQIOB,test
0947-IDHRQ,train
7813-TKCVO,validation
0128-MKWSG,train
3672-YITQD,test
4350-ZTLPI,train
9048-JVYVF,test
0361-HJRDX,train
5727-MYATE,test
3823-KYNQY,validation
8988-ECPJR,test
7570-WELNY,train
3021-VLNRJ,train
3776-EKTKM,train
2080-CAZNM,train
1028-FFNJK,train
6907-FLBER,train
3001-UNBTL,train
5982-PSMKW,validation
3507-GASNP,validation
7096-ZNBZI,train
1902-XBTFB,test
1676-MQAOA,validation
0786-IVLAW,validation
7566-DSRLQ,train
0643-OKLRP,train
7245-JMTTQ,train
6050-IJRHS,validation
6202-JVYEU,train
8591-TKMZH,test
0734-OXWBT,validation
4282-ACRXS,validation
0365-TRTPY,test
7349-ALMUX,train
9381-NDKME,test
6502-KUGLL,validation
1841-YSJGV,train
2794-XIMMO,train
8382-SHQEH,train
3511-BFTJW,test
7668-XCFYV,train
2983-ZANRP,train
7845-URHJN,validation
3034-ZBEQN,train
5018-HEKFO,train
2923-ARZLG,test
3976-NLDEZ,test
2282-YGNOR,validation
5336-UFNZP,train
6854-EXGSF,test
1241-EZFMJ,validation
9233-PSYHO,validation
5376-PCKNB,train
8044-BGWPI,train
4060-LDNLU,train
3589-PPVKW,train
8327-LZKAS,train
5887-IKKYO,validation
1075-BGWOH,train
1755-RMCXH,train
0302-JOIVN,train
3858-XHYJO,test
4299-SIMNS,train
7025-IWFHT,train
6261-LHRTG,train
7841-FCRQD,train
2056-EVGZL,validation
8777-MBMTS,train
7753-USQYQ,train
5366-IJEQJ,train
7661-CPURM,train
6233-HXJMX,train
5902-WBLSE,train
1981-INRFU,train
4971-PUYQO,train
3239-TPHPZ,train
5115-GZDEL,train
3338-CVVEH,test
8485-GJCDN,validation
2615-YVMYX,train
2851-STERV,train
4393-GEADV,train
8486-AYEQH,train
1527-SXDPN,train
6029-WTIPC,validation
8634-CILSZ,validation
5419-JKZNQ,validation
2495-KZNFB,train
1409-PHXTF,train
4560-WQAQW,test
9591-YVTEB,train
9309-BZGNT,train
4274-DRSQT,validation
2027-DNKIV,validation
8075-GXIUB,train
2885-HIJDH,test
5424-RLQLC,train
6682-QJDGB,test
6507-DTJZV,train
8780-IXSTS,validation
7673-BQGKU,train
6723-WSNTY,train
9530-EHPOH,train
2725-IWWBA,train
0345-HKJVM,train
1061-PNTHC,validation
0394-YONDK,train
6574-MCOEH,train
7399-QHBJS,train
3049-SOLAY,validation
0997-YTLNY,test
3317-HRTNN,train
9479-HYNYL,train
3235-ETOOB,validation
9708-KFDBY,validation
8058-INTPH,train
3642-GKTCT,train
0774-RMNUW,validation
1334-PDUKM,train
0756-MPZRL,train
2242-MFOTG,train
2927-CVULT,train
2144-BFDSO,validation
8745-PVESG,train
7647-GYYKX,validation
5647-FXOTP,validation
5569-OUICF,train
8821-XNHVZ,test
2082-OJVTK,train
9700-ISPUP,test
9839-ETQOE,train
6078-VESFR,train
9027-TMATR,train
5940-NFXKV,validation
1941-HOSAM,train
9110-HSGTV,train
0704-VCUMB,validation
6171-ZTVYB,train
8053-WWDRO,test
9564-KCLHR,validation
1935-IMVBB,train
2535-PBCGC,validation
2082-CEFLT,train
1470-PSXNM,test
1213-NGCUN,train
2498-XLDZR,train
9866-OCCKE,test
5338-YHWYT,validation
7718-UPSKJ,train
8731-WBBMB,validation
1448-CYWKC,train
7901-IIDQV,train
2690-DVRVK,train
5688-KZTSN,train
1270-XKUCC,train
0334-ZFJSR,train
2894-QOJRX,train
5747-PMBSQ,train
5583-EJXRD,train
4565-EVZMJ,train
3143-JQEGI,train
6386-SZZKH,train
3327-YBAKM,train
9441-QHEVC,train
6705-LNMDD,train
2580-ASVVY,train
3370-GQEAL,train
5032-USPKF,train
2982-IHMFT,train
3521-SYVOR,train
4254-QPEDE,train
6283-GITPX,test
9526-JAWYF,validation
0771-CHWSK,train
9788-HNGUT,validation
9495-REDIY,train
5375-XLDOF,train
1172-VIYBP,validation
5649-VUKMC,train
6559-PDZLR,train
8992-OBVDG,train
4273-MBHYA,train
4724-WXVWF,test
5701-GUXDC,test
1460-UZPRJ,validation
6082-GLJIX,train
5143-EGQFK,train
4919-IKATY,test
2495-TTHBQ,train
0485-ZBSLN,train
3810-PJUHR,train
9050-QLROH,test
0847-HGRML,validation
8232-CTLKO,train
9227-YBAXE,train
6168-WFVVF,train
9860-LISIZ,test
0112-QAWRZ,train
0877-SDMBN,validation
2786-GCDPI,train
4043-MKDTV,train
8065-YKXKD,train
9637-EIHEQ,train
9229-RQABD,train
8313-KTIHG,train
5320-BRKGK,train
6284-KMNUF,test
9689-PTNPG,train
9465-RWMXL,test
6229-UOLQL,train
2362-IBOOY,validation
3137-LUPIX,train
0843-WTBXE,train
6143-JQKEA,train
8676-OOQEJ,train
5515-IDEJJ,train
9701-CDXHR,test
7450-NWRTR,train
8124-NZVGJ,train
2162-FRZAA,train
5376-DEQCP,test
5118-MUEYH,validation
9095-HFAFX,train
5627-TVBPP,train
2379-ENZGV,train
3936-QQFLL,train
2589-AYCRP,validation
4067-HLYQI,test
5124-EOGYE,train
5057-RKGLH,test
0292-WEGCH,train
8910-ICHIU,train
4097-YODCF,train
9715-WZCLW,test
9786-YWNHU,train
6407-GSJNL,train
6005-OBZPH,train
4049-ZPALD,train
7932-WPTDS,train
3733-UOCWF,test
6833-JMZYP,validation
2722-VOJQL,train
1310-QRITU,test
8961-QDZZJ,validation
9715-SBVSU,validation
8490-BXHEO,train
7173-TETGO,validation
7929-SKFGK,train
2300-RQGOI,train
3563-SVYLG,test
5228-EXCET,test
6435-VWCCY,train
4998-IKFSE,validation
8630-QSGXK,train
2455-USLMV,validation
7394-FKDNK,train
9488-FVZCC,validation
6331-LWDTQ,test
5995-WWKKG,validation
1597-FZREH,train
7879-CGSFV,test
9921-EZKBY,train
7432-FFVAR,train
7246-ZGQDF,train
7000-WCEVQ,train
0727-IWKVK,train
5959-BELXA,train
4456-RHSNB,train
3512-IZIKN,validation
2481-SBOYW,train
7109-MFBYV,train
1833-TCXKK,test
1832-PEUTS,train
6141-OOXUQ,validation
8660-BUETV,validation
0580-PIQHM,validation
5696-CEIQJ,test
7503-ZGUZJ,validation
1696-HXOWK,train
3026-ATZYV,validation
4012-YCFAI,test
2506-TNFCO,train
9970-QBCDA,train
8718-PTMEZ,validation
9496-IVVRP,train
2207-OBZNX,train
2657-VPXTA,train
6551-VLJMV,train
1221-GHZEP,train
9289-LBQVU,test
6142-VSJQO,validation
3458-IDMFK,train
6933-FHBZC,test
0221-NAUXK,validation
9770-KXGQU,train
6437-UKHMV,train
6538-POCHL,train
6726-NNFWD,test
3002-WQZWT,train
4277-UDIEF,train
1208-NBVFH,train
4912-PIGUY,validation
1114-CENIM,train
6060-DRTNL,train
2725-TTRIQ,validation
3374-TTZTK,validation
8990-ZXLSU,validation
2275-RBYQS,train
8473-VUVJN,train
6289-CPNLD,validation
5536-SLHPM,train
4419-UJMUS,test
7794-JASDG,train
7609-YBPXG,train
5519-TEEUH,test
7856-GANIL,train
0804-XBFBV,train
2676-OXPPQ,train
3703-TTEPD,train
2799-TSLAG,validation
0196-VULGZ,train
8837-VVWLQ,validation
2696-NARTR,validation
2208-NKVVH,validation
7614-QVWQL,validation
1976-CFOCS,validation
4631-OACRM,test
7139-JZFVG,train
4987-GQWPO,train
3755-JBMNH,train
1757-TCATG,validation
6345-ULYRW,train
4776-XSKYQ,validation
8048-DSDFQ,validation
5753-QQWPW,test
6010-DDPPW,train
1809-DMJHQ,test
6693-FRIRW,validation
6586-MYGKD,train
3173-NVMPX,test
0248-PGHBZ,train
0623-GDISB,train
2892-GESUL,test
6923-EFPNL,train
7472-EQOAV,train
9574-RKJIF,train
2043-WVTQJ,train
8034-RYTVV,test
3863-QSTYI,validation
2619-WFQWU,train
5044-LRQAQ,validation
1716-LSAMB,test
1333-PBMXB,train
6546-OPBBH,train
5985-BEHZK,train
9127-QRZMH,validation
5919-VCZYM,train
9644-KVCNC,train
2137-DQMEV,train
8174-LNWMW,train
9279-CJEOJ,test
7964-VEXDG,train
2404-JIBFC,validation
0778-NELLA,test
8029-XYPWT,train
4614-NUVZD,train
4632-PAOYU,validation
3803-KMQFW,train
6804-GDMOI,validation
2990-OGYTD,train
6646-JPPHA,train
9572-MTILT,validation
7658-UYUQS,validation
7880-XSOJX,train
9611-CTWIH,test
4589-IUAJB,train
0329-GTIAJ,train
8746-BFOAJ,validation
8457-XIGKN,test
6072-NUQCB,train
6629-CZTTH,train
8838-GPHZP,validation
8750-QWZAJ,train
5364-EVNIB,train
6918-UMQCG,validation
0675-NCDYU,validation
6339-DKLMK,train
1346-PJWTK,test
5088-QZLRL,train
8023-QHAIO,validation
4397-FRLTA,train
3057-VJJQE,train
5087-SUURX,train
2302-OUZXB,train
8133-ANHHJ,train
2270-CHBFN,validation
0013-EXCHZ,train
5982-FPVQN,train
9107-UKCKY,test
4654-ULTTN,test
5550-VFRLC,validation
5546-BYZSM,train
1492-KGETH,train
4929-BSTRX,validation
4163-HFTUK,train
8215-NGSPE,train
2225-ZRGSG,train
8859-YSTWS,validation
5271-YNWVR,test
7601-DHFWZ,validation
2657-ALMWY,train
6330-JKLPC,train
4667-OHGKG,test
1998-VHJHK,train
1707-HABPF,test
1660-HSOOQ,train
7253-UVNDW,train
0487-VVUVK,validation
7228-OMTPN,train
5063-IUOKK,test
4508-OEBEY,train
0027-KWYKW,train
2308-STERM,test
5982-XMDEX,train
6284-AHOOQ,test
6051-PTVNS,train
2344-JMOGN,train
3799-ISUZQ,train
2877-VDUER,test
9152-AMKAK,train
1794-HBQTJ,train
9432-VOFYX,train
8049-WJCLQ,train
6586-PSJOX,train
2460-FPSYH,train
9705-ZJBCG,train
4818-DRBQT,train
1320-HTRDR,test
6847-KJLTS,validation
9670-BPNXF,validation
3913-FCUUW,test
3301-VKTGC,test
1493-AMTIE,test
9555-SAHUZ,train
0816-TSPHQ,test
9932-WBWIK,train
4619-EVPHY,test
5286-YHCVC,train
6424-ELEYH,train
4391-RESHN,train
9115-YQHGA,test
4462-CYWMH,validation
8963-MQVYN,validation
2458-EOMRE,validation
9334-GWGOW,test
6821-BUXUX,test
5028-HTLJB,validation
9801-GDWGV,train
6542-LWGXJ,test
5567-GZKQY,train
1222-LRYKO,train
2320-JRSDE,train
2087-QAREY,test
0601-WZHJF,train
4423-JWZJN,validation
5143-WMWOG,validation
6490-FGZAT,train
5393-RXQSZ,train
7452-FOLON,train
2320-TZRRH,test
0231-LXVAP,train
9444-JTXHZ,train
4942-VZZOM,train
5510-BOIUJ,validation
7502-BNYGS,train
4291-HYEBC,validation
6147-CBCRA,train
6047-SUHPR,train
4471-KXAUH,train
9752-ZNQUT,test
7638-QVMVY,train
1576-PFZIW,train
5666-MBJPT,test
7312-XSBAT,validation
3096-GKWEB,train
2371-JQHZZ,train
0674-GCDXG,train
1121-QSIVB,train
4396-KLSEH,test
3244-DCJWY,test
2824-MYYBN,train
0875-CABNR,validation
6345-HOVES,train
8318-LCNBW,train
6469-QJKZW,train
0147-ESWWR,train
1217-VASWC,test
7812-FZHPE,train
6370-ZVHDV,test
5915-DGNVC,validation
6260-XLACS,validation
3566-CAAYU,validation
4983-CCWMC,test
9103-CXVOK,train
2896-TBNBE,validation
4797-AXPXK,train
5229-PRWKT,validation
6982-UQZLY,train
2522-WLNSF,test
3841-CONLJ,train
5057-LCOUI,train
0193-ESZXP,train
4475-NVTLU,train
4369-HTUIF,train
9386-LDCZR,train
9585-KKMFD,train
5399-ZIMKF,train
0336-KXKFK,train
5619-XZZKR,test
3948-FVVRP,test
5327-XOKKY,validation
0983-TATYJ,test
1813-JYWTO,train
0156-FVPTA,train
1984-FCOWB,train
0654-HMSHN,validation
6719-OXYBR,train
3312-ZWLGF,test
6476-YHMGA,train
5287-QWLKY,train
0795-XCCTE,train
0168-XZKBB,train
3785-NRHYR,train
5196-SGOAK,test
4537-DKTAL,train
7072-MBHEV,validation
5602-BVFMK,train
6297-NOOPG,test
1891-UAWWU,validation
8204-TIFGJ,validation
8050-DVOJX,validation
6108-OQZDQ,train
0363-QJVFX,test
8903-XEBGX,test
8169-SAEJD,validation
9840-DVNDC,test
1089-XZWHH,train
2325-WINES,train
6064-ZATLR,test
3096-JRDSO,train
7824-PANSQ,train
8042-JVNFH,train
9648-BCHKM,test
2888-ADFAO,train
8707-HOEDG,train
3374-LXDEV,test
4072-IPYLT,train
7167-PCEYD,test
4936-YPJNK,validation
1580-BMCMR,validation
4817-KEQSP,train
6408-WHTEF,train
9251-AWQGT,train
8749-CLJXC,test
7989-VCQOH,validation
5049-GLYVG,train
4199-QHJNM,train
8882-TLVRW,train
5883-GTGVD,train
5135-GRQJV,train
2384-OVPSA,train
1371-WEPDS,train
3580-GICBM,test
4817-QRJSX,train
9730-DRTMJ,train
4686-UXDML,test
3349-ANQNH,train
2398-YPMUR,train
0932-YIXYU,train
7480-SPLEF,train
7636-XUHWW,train
1431-CYWMH,train
5937-EORGB,train
6349-JDHQP,test
5539-HIVAK,train
5847-MXBEO,train
9985-MWVIX,validation
4583-PARNH,validation
1116-FRYVH,train
1421-HCERK,train
9633-XQABV,train
0716-BQNDX,train
1265-XTECC,train
1183-CANVH,train
1972-XMUWV,train
8679-LZBMD,train
3407-JMJQQ,validation
6252-DFGTK,validation
1539-LNKHM,train
8645-KOMJQ,validation
0289-IVARM,test
9761-XUJWD,train
4057-FKCZK,train
4291-TPNFG,validation
6087-YPWHO,validation
3090-QFUVD,test
2237-ZFSMY,train
1722-LDZJS,train
1818-ESQMW,validation
4871-JTKJF,train
1415-YFWLT,train
7401-RUBNK,train
0506-YLVKJ,train
8661-BOYNW,train
6711-VTNRE,test
4815-GBTCD,train
2805-AUFQN,test
0980-PVMRC,train
7233-DRTRF,train
3500-RMZLT,train
3873-NFTGI,train
1162-ECVII,train
7048-GXDAY,validation
8571-ZCMCX,validation
1169-WCVAK,test
4548-SDBKE,train
8066-POXGX,train
7129-CAKJW,train
8695-ARGXZ,train
3570-YUEKJ,train
4143-OOBWZ,validation
1555-HAPSU,test
1697-NVVGY,train
7854-EKTJL,test
8464-EETCQ,train
2419-FSORS,train
8132-YPVBX,test
9102-IAYHT,train
6754-LZUKA,train
3422-LYEPQ,test
8099-MZPUJ,train
0787-LHDYT,train
2642-DTVCO,train
0374-IOEGQ,train
4361-JEIVL,validation
3197-NNYNB,train
3396-DKDEL,test
1752-OZXFY,train
9066-QRSDU,validation
9112-WSNPU,test
9867-NNXLC,validation
5321-NTRKC,train
1363-TXLSL,train
9507-EXLTT,test
3161-GETRM,train
0402-OAMEN,test
6933-VLYFX,validation
6754-WKSHP,train
9846-GKXAS,train
6017-PPLPX,validation
4976-LNFVV,validation
5055-MGMGF,train
4641-FROLU,train
2862-JVEOY,validation
2969-QWUBZ,train
9822-BIIGN,test
2077-MPJQO,test
1534-OULXE,validation
7136-RVDTZ,validation
2971-SGAFL,test
1480-IVEVR,train
2905-KFQUV,train
4581-SSPWD,train
3370-HXOPH,train
9391-YZEJW,train
9958-MEKUC,train
0281-CNTZX,train
6927-WTFIV,train
4118-CEVPF,validation
3398-ZOUAA,train
9114-VEPUF,train
7876-BEUTG,test
2338-BQEZT,train
9873-MNDKV,train
0378-NHQXU,train
8241-JUIQO,test
2194-IIQOF,train
4512-ZUIYL,test
9631-RXVJM,train
9584-EXCDZ,train
7969-AULMZ,train
5093-FEGLU,train
2621-UDNLU,train
7526-IVLYU,train
2428-HYUNX,train
9214-EKVXR,validation
3410-MHHUM,train
0568-ONFPC,train
0733-VUNUW,test
4550-EVXNY,validation
2122-YWVYA,train
2968-SSGAA,train
2296-DKZFP,train
4844-JJWUY,train
6777-TGHTM,test
8909-BOLNL,test
6603-YRDCJ,train
3538-WZPHD,train
3229-USWAR,test
2138-VFAPZ,train
6131-JLWZM,train
4785-QRJHC,test
0269-XFESX,train
1709-EJDOX,test
4316-XCSLJ,validation
8610-WFCJF,train
9693-XMUOB,train
0383-CLDDA,train
4905-JEFDW,test
2709-UQGNP,validation
3549-ZTMNH,train
7881-INRLC,train
8033-ATFAS,validation
1635-NZATJ,train
0562-HKHML,train
8277-RVRSV,train
9943-VSZUV,validation
0117-LFRMW,validation
6172-FECYY,train
7054-ENNGU,test
1455-HFBXA,train
9402-CXWPL,validation
1628-BIZYP,test
1965-AKTSX,train
0082-LDZUE,train
4786-UKSNZ,train
5343-SGUBI,train
0856-NAOES,train
1976-AZZPJ,train
7248-VZQLC,validation
6156-UZDLF,validation
3099-OONVS,validation
9500-WBGRP,train
5183-KLYEM,validation
5144-PQCDZ,train
8514-VZHEB,train
6625-IUTTT,train
9355-NPPFS,train
0068-FIGTF,validation
5965-GGPRW,train
8035-PWSEV,train
2236-HILPA,test
1840-BIUOG,validation
1356-MKYSK,train
6080-LNESI,test
1830-IPXVJ,test
5828-DWPIL,train
8398-TBIYD,train
0011-IGKFF,validation
4192-GORJT,validation
6496-SLWHQ,train
9912-GVSEQ,validation
2931-FSOHN,validation
9418-RUKPH,train
5383-MMTWC,train
9971-ZWPBF,validation
4712-AUQZO,train
9711-FJTBX,validation
2908-ZTPNF,train
7240-ETPTR,train
2202-CUYXZ,test
5995-OIGLP,train
8421-WZOOW,validation
6261-RCVNS,train
7951-QKZPL,train
1414-YADCW,train
8756-RDDLT,train
2862-PFNIK,train
5816-QVHRX,validation
4430-YHXGG,validation
6888-SBYAI,train
7395-XWZOY,test
7169-YWAMK,train
3640-PHQXK,train
6877-LGWXO,validation
6859-RKMZJ,train
2729-VNVAP,validation
2957-JIRMN,validation
2049-BAFNW,validation
3842-QTGDL,train
7163-OCEQI,train
9782-LGXMC,validation
5975-BAICR,test
8019-ENHXU,validation
5167-GBFRE,validation
9033-EOXWV,test
4673-KKSLS,validation
4853-OITSN,validation
9800-OUIGR,train
1324-NLTJE,train
2324-EFHVG,train
7094-MSZAO,train
1522-VVDMG,test
6907-CQGPN,validation
0780-XNZFN,train
0239-OXEXL,validation
2675-IJRGJ,train
7049-GKVZY,validation
8577-QSOCG,train
3721-CNZHX,train
0212-ISBBF,train
9185-TQCVP,validation
3585-YNADK,train
5271-DBYSJ,train
1099-GODLO,train
6828-HMKWP,train
5567-WSELE,validation
1472-TNCWL,train
8063-RJYNF,train
0687-ZVTHB,validation
2080-GKCWQ,train
9661-ACXBS,validation
2193-SFWQW,train
5656-JAMLX,train
3462-BJQQA,train
0442-TDYUO,validation
6733-LRIZX,test
9503-XJUME,validation
4367-NHWMM,train
3727-RJMEO,validation
3779-OSWCF,train
6736-DHUQI,train
3915-ODIYG,train
1360-RCYRT,train
2724-FJDYW,train
4451-RWASJ,train
6646-VRFOL,train
3460-TJBWI,train
5917-HBSDW,train
5685-IIXLY,validation
5671-UUNXD,train
0956-ACVZC,validation
2325-NBPZG,test
4250-ZBWLV,train
4482-FTFFX,validation
8859-DZTGQ,train
0440-MOGPM,train
0020-JDNXP,validation
3752-CQSJI,train
5025-GOOKI,test
4698-KVLLG,test
5095-AESKG,train
2887-JPYLU,validation
4770-QAZXN,validation
4896-CPRPF,train
1871-MOWRM,validation
9714-EDSUC,train
2027-OAQQC,validation
0282-NVSJS,train
9090-SGQXL,validation
6595-YGXIT,train
7353-YOWFP,train
9835-ZIITK,validation
8008-ESFLK,validation
7537-CBQUZ,train
1555-DJEQW,train
5649-TJHOV,train
0519-XUZJU,validation
3363-EWLGO,train
4750-UKWJK,train
6338-AVWCY,test
1689-YQBYY,train
4487-ZYJZK,train
2959-FENLU,train
0708-LGSMF,train
9253-QXKBE,validation
7634-HLQJR,train
0487-RPVUM,train
4079-ULGFR,train
2516-XSJKX,train
0057-QBUQH,test
9445-SZLCH,train
6599-SFQVE,train
8331-ZXFOE,train
4003-FUSHP,test
0356-ERHVT,validation
7325-ENZFI,train
4884-ZTHVF,validation
3920-HIHMQ,train
3055-OYMSE,train
0613-WUXUM,validation
7568-PODML,train
4458-KVRBJ,train
5349-IECLD,train
1397-XKKWR,validation
3945-GFWQL,train
8097-OMULG,train
6013-BHCAW,test
0401-WDBXM,train
3387-PLKUI,validation
6096-EGVTU,test
3797-VTIDR,train
5081-NWSUP,test
2580-ATZSQ,train
8085-MSNLK,train
9691-HKOVS,train
9881-VCZEP,train
9526-BIHHD,train
8757-TFHHJ,test
4523-WXCEF,train
1468-DEFNC,train
5119-KEPFY,train
8364-TRMMK,train
0916-KNFAJ,train
8319-QBEHW,validation
3063-QFSZL,test
8775-LHDJH,train
9625-QNLUX,train
3097-NQYSN,validation
4024-CSNBY,train
7110-BDTWG,train
7493-GVFIO,train
0690-SRQID,train
9605-WGJVW,validation
9114-DPSIA,test
4700-UBQMV,test
7711-GQBZC,train
3565-UNOCC,train
4627-MIHJH,test
9795-NREXC,train
8573-CGOCC,validation
7356-AYNJP,test
9249-FXSCK,train
5493-SDRDQ,train
6286-SUUWT,test
4819-HJPIW,test
8654-DHAOW,train
5438-QMDDL,test
9812-GHVRI,test
5553-AOINX,train
1228-ZLNBX,validation
4226-KKDON,test
3831-YCPUO,test
7445-WMRBW,validation
3308-DGHKL,validation
9924-JPRMC,train
0080-EMYVY,train
6218-KNUBD,train
7337-CINUD,test
7609-NRNCA,train
0623-EJQEG,train
7153-CHRBV,validation
0871-URUWO,test
9190-MFJLN,train
6198-PNNSZ,test
3317-VLGQT,train
4132-POCZS,train
5614-DNZCE,train
1095-JUDTC,train
3896-RCYYE,test
9638-JIQYA,test
3258-SANFR,validation
3726-TBHQT,validation
3190-ITQXP,validation
0870-VEMYL,test
4833-QTJNO,validation
3039-MJSLN,train
0178-CIIKR,test
5385-SUIRI,train
3982-XWFZQ,test
5774-QPLTF,test
2322-VCZHZ,train
5010-IPEAQ,train
4009-ALQFH,validation
6383-ZTSIW,test
8990-YOZLV,train
3069-SSVSN,test
5222-IMUKT,train
3627-FCRDW,train
7562-GSUHK,train
6685-XSHHU,train
8901-UPRHR,validation
4903-UYAVB,train
0118-JPNOY,train
6776-TLWOI,test
3845-FXCYS,train
5857-XRECV,test
0725-CXOTM,test
4343-EJVQB,train
9000-PLFUZ,train
3427-GGZZI,train
7779-ORAEL,train
0644-OQMDK,train
4077-CROMM,train
3154-CFSZG,validation
2868-MZAGQ,train
4847-QNOKA,train
2220-IAHLS,train
1658-XUHBX,train
6379-RXJRQ,validation
2378-HTWFW,validation
8650-RHRKE,test
4377-VDHYI,test
0475-RIJEP,train
1260-TTRXI,train
3719-TDVQB,train
6328-ZPBGN,test
0201-MIBOL,train
4937-QPZPO,test
2925-VDZHY,test
6981-TDRFT,train
3413-CSSTH,test
8033-VCZGH,test
4789-KWMXN,validation
0224-NIJLP,train
7542-CYDDM,train
4718-WXBGI,validation
2867-UIMSS,test
8495-PRWFH,test
0439-IFYUN,train
5716-LIBJC,train
2868-LLSKM,train
8111-RKSPX,train
2988-QRAJY,train
1585-MQSSU,train
0071-NDAFP,train
2856-NNASM,validation
7328-ZJAJO,train
6458-CYIDZ,train
8559-CIZFV,train
1090-PYKCI,validation
3058-WQDRE,train
7547-EKNFS,train
2279-AXJJK,test
6769-DYBQN,test
0909-SELIE,test
3417-TSCIC,train
1042-HFUCW,validation
4439-JMPMT,train
6537-OTKMY,train
8999-EXMNO,train
